"TOA5","IFA_Rothrocks","CR800","43769","CR800.Std.32.02","CPU:Blue_River_Rothrocks_Mill.CR8","34027","Rothrocks_15_min"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Temperature_Avg","Cond_Avg","Sp_Cond_Avg","Turbidity_Avg","Cable_Pwr_Avg","Lvl_ft_Avg","Temp_F_2_Avg"
"TS","RN","Volts","","Deg C","C","uS/cm","uS/Cm","NTU","volts","feet","deg F"
"","","Min","TMn","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-12-05 09:45:00",2884,12.33,"2025-12-05 09:30:30",-1.05,3.42,250.1,425.5,1.825,11.7,1.422,38.36
"2025-12-05 10:00:00",2885,12.39,"2025-12-05 09:46:20",-0.839,3.443,250.1,425.2,1.801,11.77,1.421,38.41
"2025-12-05 10:15:00",2886,12.49,"2025-12-05 10:01:00",-0.606,3.47,250.1,424.8,1.785,11.87,1.42,38.46
"2025-12-05 10:30:00",2887,12.57,"2025-12-05 10:17:00",-0.367,3.497,250.1,424.4,1.779,11.95,1.42,38.51
"2025-12-05 10:45:00",2888,12.57,"2025-12-05 10:33:00",-0.149,3.524,250.1,424.1,1.76,11.94,1.419,38.55
"2025-12-05 11:00:00",2889,12.6,"2025-12-05 10:46:30",0.005,3.549,250.2,423.8,1.751,12.02,1.419,38.6
"2025-12-05 11:15:00",2890,12.71,"2025-12-05 11:02:50",0.142,3.578,250.2,423.5,1.736,12.12,1.417,38.65
"2025-12-05 11:30:00",2891,12.75,"2025-12-05 11:17:00",0.298,3.611,250.3,423.1,1.731,12.16,1.417,38.72
"2025-12-05 11:45:00",2892,12.74,"2025-12-05 11:44:50",0.442,3.657,250.4,422.7,1.682,12.19,1.417,38.8
"2025-12-05 12:00:00",2893,12.67,"2025-12-05 11:53:00",0.519,3.696,250.5,422.3,1.691,12.12,1.416,38.87
"2025-12-05 12:15:00",2894,12.76,"2025-12-05 12:00:50",0.613,3.757,250.7,421.9,1.662,12.15,1.416,38.98
"2025-12-05 12:30:00",2895,12.8,"2025-12-05 12:17:00",0.838,3.83,251,421.4,1.665,12.18,1.415,39.12
"2025-12-05 12:45:00",2896,12.77,"2025-12-05 12:44:50",1.03,3.919,251.4,420.9,1.653,12.18,1.414,39.28
"2025-12-05 13:00:00",2897,12.71,"2025-12-05 12:54:40",1.001,3.989,251.8,420.6,1.665,12.13,1.414,39.39
"2025-12-05 13:15:00",2898,12.77,"2025-12-05 13:12:40",0.995,4.034,252,420.2,1.687,12.15,1.414,39.48
"2025-12-05 13:30:00",2899,12.8,"2025-12-05 13:16:40",1.262,4.102,252.3,419.9,1.69,12.19,1.413,39.6
"2025-12-05 13:45:00",2900,12.8,"2025-12-05 13:39:00",1.625,4.183,252.7,419.5,1.657,12.18,1.412,39.75
"2025-12-05 14:00:00",2901,12.78,"2025-12-05 13:48:50",1.694,4.249,253,419.1,1.626,12.17,1.411,39.86
"2025-12-05 14:15:00",2902,12.76,"2025-12-05 14:11:00",1.836,4.295,253.2,418.9,1.634,12.15,1.411,39.94
"2025-12-05 14:30:00",2903,12.8,"2025-12-05 14:16:30",1.879,4.298,253.1,418.7,1.618,12.18,1.411,39.94
"2025-12-05 14:45:00",2904,12.8,"2025-12-05 14:34:50",2.155,4.292,253,418.6,1.628,12.18,1.409,39.92
"2025-12-05 15:00:00",2905,12.82,"2025-12-05 14:50:50",2.397,4.254,252.8,418.6,1.629,12.2,1.41,39.85
"2025-12-05 15:15:00",2906,12.82,"2025-12-05 15:06:50",2.609,4.195,252.3,418.7,1.636,12.21,1.41,39.74
"2025-12-05 15:30:00",2907,12.8,"2025-12-05 15:28:50",2.671,4.134,251.9,418.8,1.621,12.22,1.41,39.64
"2025-12-05 15:45:00",2908,12.71,"2025-12-05 15:44:50",2.629,4.084,251.6,419,1.624,12.16,1.409,39.55
"2025-12-05 16:00:00",2909,12.66,"2025-12-05 15:59:00",2.301,4.041,251.3,419.1,1.621,12.12,1.408,39.47
"2025-12-05 16:15:00",2910,12.62,"2025-12-05 16:15:00",1.937,3.997,251.1,419.4,1.632,12.07,1.407,39.39
"2025-12-05 16:30:00",2911,12.59,"2025-12-05 16:27:00",1.615,3.957,251,419.6,1.619,11.98,1.407,39.32
"2025-12-05 16:45:00",2912,12.56,"2025-12-05 16:45:00",1.343,3.924,250.9,419.9,1.617,11.94,1.406,39.26
"2025-12-05 17:00:00",2913,12.54,"2025-12-05 16:56:50",1.127,3.904,250.9,420.1,1.623,11.92,1.406,39.23
"2025-12-05 17:15:00",2914,12.51,"2025-12-05 17:12:50",0.928,3.895,250.9,420.4,1.617,11.89,1.405,39.21
"2025-12-05 17:30:00",2915,12.48,"2025-12-05 17:28:50",0.721,3.89,251,420.5,1.595,11.86,1.405,39.2
"2025-12-05 17:45:00",2916,12.46,"2025-12-05 17:36:50",0.517,3.889,251.1,420.7,1.596,11.84,1.404,39.2
"2025-12-05 18:00:00",2917,12.45,"2025-12-05 17:59:00",0.322,3.888,251.2,420.9,1.6,11.82,1.404,39.2
"2025-12-05 18:15:00",2918,12.44,"2025-12-05 18:14:40",0.11,3.887,251.2,421,1.606,11.81,1.404,39.2
"2025-12-05 18:30:00",2919,12.42,"2025-12-05 18:23:00",-0.088,3.885,251.3,421.2,1.605,11.79,1.403,39.19
"2025-12-05 18:45:00",2920,12.42,"2025-12-05 18:37:00",-0.27,3.882,251.4,421.4,1.619,11.79,1.402,39.19
"2025-12-05 19:00:00",2921,12.41,"2025-12-05 18:53:00",-0.439,3.878,251.5,421.5,1.623,11.77,1.401,39.18
"2025-12-05 19:15:00",2922,12.4,"2025-12-05 19:13:00",-0.595,3.869,251.5,421.7,1.638,11.77,1.401,39.16
"2025-12-05 19:30:00",2923,12.39,"2025-12-05 19:18:50",-0.743,3.861,251.5,421.9,1.695,11.75,1.401,39.15
"2025-12-05 19:45:00",2924,12.38,"2025-12-05 19:37:00",-0.881,3.851,251.5,422,1.736,11.75,1.4,39.13
"2025-12-05 20:00:00",2925,12.37,"2025-12-05 19:58:50",-1.015,3.842,251.6,422.2,1.747,11.74,1.4,39.12
"2025-12-05 20:15:00",2926,12.37,"2025-12-05 20:03:00",-1.158,3.834,251.6,422.3,1.721,11.73,1.4,39.1
"2025-12-05 20:30:00",2927,12.35,"2025-12-05 20:21:00",-1.285,3.826,251.6,422.5,1.653,11.72,1.399,39.09
"2025-12-05 20:45:00",2928,12.35,"2025-12-05 20:39:00",-1.41,3.815,251.6,422.6,1.669,11.71,1.399,39.07
"2025-12-05 21:00:00",2929,12.34,"2025-12-05 20:57:00",-1.534,3.806,251.6,422.8,1.686,11.7,1.398,39.05
"2025-12-05 21:15:00",2930,12.33,"2025-12-05 21:09:00",-1.66,3.793,251.6,423,1.705,11.7,1.398,39.03
"2025-12-05 21:30:00",2931,12.32,"2025-12-05 21:29:00",-1.795,3.78,251.6,423.1,1.725,11.69,1.398,39
"2025-12-05 21:45:00",2932,12.32,"2025-12-05 21:39:00",-1.928,3.763,251.6,423.3,1.673,11.68,1.398,38.97
"2025-12-05 22:00:00",2933,12.31,"2025-12-05 21:46:50",-2.06,3.746,251.6,423.5,1.657,11.67,1.397,38.94
"2025-12-05 22:15:00",2934,12.29,"2025-12-05 22:11:00",-2.19,3.727,251.5,423.7,1.647,11.66,1.398,38.91
"2025-12-05 22:30:00",2935,12.3,"2025-12-05 22:19:00",-2.325,3.705,251.5,423.8,1.707,11.65,1.397,38.87
"2025-12-05 22:45:00",2936,12.28,"2025-12-05 22:41:00",-2.479,3.682,251.4,424,1.706,11.65,1.396,38.82
"2025-12-05 23:00:00",2937,12.27,"2025-12-05 22:59:00",-2.62,3.656,251.3,424.3,1.669,11.64,1.396,38.78
"2025-12-05 23:15:00",2938,12.27,"2025-12-05 23:12:50",-2.757,3.627,251.2,424.4,1.677,11.63,1.396,38.72
"2025-12-05 23:30:00",2939,12.26,"2025-12-05 23:19:00",-2.874,3.596,251,424.7,1.67,11.62,1.395,38.67
"2025-12-05 23:45:00",2940,12.25,"2025-12-05 23:40:50",-2.972,3.564,250.9,424.9,1.659,11.62,1.395,38.61
"2025-12-06 00:00:00",2941,12.24,"2025-12-05 23:53:00",-3.069,3.533,250.8,425.1,1.683,11.61,1.395,38.56
"2025-12-06 00:15:00",2942,12.24,"2025-12-06 00:06:50",-3.174,3.5,250.7,425.3,1.739,11.6,1.395,38.5
"2025-12-06 00:30:00",2943,12.23,"2025-12-06 00:21:00",-3.283,3.47,250.5,425.5,1.705,11.59,1.394,38.44
"2025-12-06 00:45:00",2944,12.22,"2025-12-06 00:42:50",-3.353,3.438,250.4,425.7,1.788,11.58,1.394,38.39
"2025-12-06 01:00:00",2945,12.21,"2025-12-06 00:53:00",-3.36,3.409,250.3,425.9,1.719,11.58,1.394,38.34
"2025-12-06 01:15:00",2946,12.21,"2025-12-06 01:10:50",-3.322,3.381,250.1,426.1,1.662,11.57,1.392,38.29
"2025-12-06 01:30:00",2947,12.2,"2025-12-06 01:27:00",-3.259,3.355,250,426.2,1.697,11.56,1.393,38.24
"2025-12-06 01:45:00",2948,12.19,"2025-12-06 01:44:40",-3.18,3.331,249.9,426.3,1.664,11.55,1.394,38.2
"2025-12-06 02:00:00",2949,12.19,"2025-12-06 01:55:00",-3.15,3.308,249.8,426.5,1.653,11.55,1.393,38.16
"2025-12-06 02:15:00",2950,12.18,"2025-12-06 02:14:40",-3.148,3.288,249.7,426.7,1.627,11.54,1.392,38.12
"2025-12-06 02:30:00",2951,12.17,"2025-12-06 02:29:00",-3.118,3.269,249.6,426.7,1.633,11.54,1.392,38.09
"2025-12-06 02:45:00",2952,12.17,"2025-12-06 02:42:40",-3.061,3.251,249.5,426.9,1.636,11.53,1.391,38.06
"2025-12-06 03:00:00",2953,12.16,"2025-12-06 02:59:00",-2.953,3.241,249.5,426.9,1.625,11.52,1.392,38.04
"2025-12-06 03:15:00",2954,12.16,"2025-12-06 03:13:00",-2.748,3.232,249.5,427,1.612,11.52,1.392,38.02
"2025-12-06 03:30:00",2955,12.16,"2025-12-06 03:29:00",-2.49,3.223,249.4,427,1.631,11.51,1.392,38.01
"2025-12-06 03:45:00",2956,12.15,"2025-12-06 03:41:00",-2.218,3.213,249.4,427.1,1.629,11.51,1.391,37.99
"2025-12-06 04:00:00",2957,12.15,"2025-12-06 03:53:00",-1.994,3.207,249.3,427.1,1.627,11.51,1.391,37.98
"2025-12-06 04:15:00",2958,12.15,"2025-12-06 04:09:00",-1.782,3.2,249.3,427.2,1.618,11.51,1.391,37.96
"2025-12-06 04:30:00",2959,12.15,"2025-12-06 04:18:40",-1.616,3.19,249.3,427.2,1.629,11.5,1.391,37.95
"2025-12-06 04:45:00",2960,12.14,"2025-12-06 04:31:00",-1.519,3.183,249.2,427.2,1.641,11.5,1.39,37.94
"2025-12-06 05:00:00",2961,12.14,"2025-12-06 04:46:50",-1.481,3.177,249.2,427.2,1.642,11.5,1.391,37.92
"2025-12-06 05:15:00",2962,12.13,"2025-12-06 05:14:40",-1.476,3.169,249.1,427.3,1.665,11.5,1.391,37.91
"2025-12-06 05:30:00",2963,12.14,"2025-12-06 05:16:30",-1.506,3.162,249.1,427.3,1.668,11.5,1.39,37.9
"2025-12-06 05:45:00",2964,12.13,"2025-12-06 05:31:00",-1.539,3.155,249,427.3,1.649,11.5,1.39,37.89
"2025-12-06 06:00:00",2965,12.13,"2025-12-06 05:49:00",-1.514,3.151,249,427.3,1.648,11.5,1.39,37.88
"2025-12-06 06:15:00",2966,12.13,"2025-12-06 06:00:50",-1.488,3.145,249,427.3,1.649,11.49,1.389,37.87
"2025-12-06 06:30:00",2967,12.13,"2025-12-06 06:21:00",-1.476,3.139,248.9,427.4,1.651,11.49,1.391,37.86
"2025-12-06 06:45:00",2968,12.13,"2025-12-06 06:31:00",-1.458,3.133,248.9,427.4,1.675,11.49,1.391,37.85
"2025-12-06 07:00:00",2969,12.13,"2025-12-06 06:46:40",-1.426,3.131,248.9,427.4,1.66,11.49,1.391,37.84
"2025-12-06 07:15:00",2970,12.13,"2025-12-06 07:00:40",-1.376,3.131,248.9,427.4,1.669,11.49,1.39,37.84
"2025-12-06 07:30:00",2971,12.12,"2025-12-06 07:16:50",-1.314,3.135,248.9,427.4,1.671,11.49,1.39,37.85
"2025-12-06 07:45:00",2972,12.12,"2025-12-06 07:37:00",-1.251,3.138,248.9,427.4,1.653,11.49,1.39,37.85
"2025-12-06 08:00:00",2973,12.12,"2025-12-06 07:46:40",-1.18,3.142,248.9,427.3,1.646,11.49,1.39,37.86
"2025-12-06 08:15:00",2974,12.13,"2025-12-06 08:00:50",-1.077,3.148,248.9,427.3,1.658,11.49,1.39,37.87
"2025-12-06 08:30:00",2975,12.14,"2025-12-06 08:29:00",-0.968,3.154,249,427.4,1.625,11.51,1.389,37.89
"2025-12-06 08:45:00",2976,12.14,"2025-12-06 08:30:50",-0.859,3.161,249,427.3,1.626,11.52,1.39,37.9
"2025-12-06 09:00:00",2977,12.2,"2025-12-06 08:46:40",-0.74,3.173,249,427,1.615,11.57,1.389,37.92
"2025-12-06 09:15:00",2978,12.24,"2025-12-06 09:05:00",-0.589,3.19,248.9,426.7,1.611,11.62,1.39,37.95
"2025-12-06 09:30:00",2979,12.28,"2025-12-06 09:18:50",-0.426,3.208,249.1,426.6,1.593,11.66,1.39,37.99
"2025-12-06 09:45:00",2980,12.3,"2025-12-06 09:34:50",-0.267,3.23,249.1,426.4,1.587,11.68,1.39,38.03
"2025-12-06 10:00:00",2981,12.43,"2025-12-06 09:46:10",-0.112,3.257,249.1,426.1,1.599,11.81,1.39,38.08
"2025-12-06 10:15:00",2982,12.57,"2025-12-06 10:00:20",0.071,3.295,249.2,425.7,1.591,11.97,1.389,38.15
"2025-12-06 10:30:00",2983,12.62,"2025-12-06 10:15:10",0.268,3.336,249.3,425.2,1.585,12.01,1.389,38.22
"2025-12-06 10:45:00",2984,12.68,"2025-12-06 10:32:40",0.421,3.375,249.3,424.8,1.579,12.11,1.389,38.29
"2025-12-06 11:00:00",2985,12.68,"2025-12-06 10:47:00",0.572,3.416,249.4,424.4,1.563,12.13,1.389,38.37
"2025-12-06 11:15:00",2986,12.8,"2025-12-06 11:12:50",0.73,3.464,249.5,423.9,1.562,12.18,1.389,38.45
"2025-12-06 11:30:00",2987,12.79,"2025-12-06 11:26:40",0.902,3.517,249.7,423.4,1.551,12.18,1.389,38.55
"2025-12-06 11:45:00",2988,12.76,"2025-12-06 11:44:40",1.06,3.57,249.8,422.9,1.549,12.17,1.388,38.64
"2025-12-06 12:00:00",2989,12.76,"2025-12-06 11:46:50",1.162,3.61,249.9,422.5,1.591,12.16,1.389,38.71
"2025-12-06 12:15:00",2990,12.87,"2025-12-06 12:00:40",1.268,3.68,250.2,422,1.673,12.29,1.389,38.86
"2025-12-06 12:30:00",2991,12.86,"2025-12-06 12:29:00",1.698,3.863,251.2,421.2,1.545,12.28,1.391,39.19
"2025-12-06 12:45:00",2992,12.86,"2025-12-06 12:30:40",1.873,3.984,251.8,420.6,1.767,12.28,1.389,39.39
"2025-12-06 13:00:00",2993,12.94,"2025-12-06 12:58:50",1.998,4.029,251.9,420.2,1.529,12.36,1.39,39.46
"2025-12-06 13:15:00",2994,12.93,"2025-12-06 13:03:00",2.109,4.062,252,419.9,1.527,12.31,1.391,39.52
"2025-12-06 13:30:00",2995,12.92,"2025-12-06 13:21:00",2.18,4.108,252.1,419.5,1.529,12.31,1.392,39.61
"2025-12-06 13:45:00",2996,12.94,"2025-12-06 13:30:30",2.273,4.154,252.2,419.1,1.513,12.34,1.39,39.69
"2025-12-06 14:00:00",2997,12.87,"2025-12-06 13:58:50",2.533,4.237,252.6,418.6,1.516,12.32,1.391,39.84
"2025-12-06 14:15:00",2998,12.86,"2025-12-06 14:04:30",2.746,4.269,252.7,418.3,1.499,12.26,1.391,39.89
"2025-12-06 14:30:00",2999,12.84,"2025-12-06 14:26:50",3.004,4.285,252.7,418.2,1.525,12.31,1.392,39.92
"2025-12-06 14:45:00",3000,12.77,"2025-12-06 14:45:00",3.034,4.247,252.4,418.1,1.519,12.19,1.393,39.83
"2025-12-06 15:00:00",3001,12.76,"2025-12-06 14:59:00",2.906,4.194,252,418.2,1.532,12.14,1.391,39.75
"2025-12-06 15:15:00",3002,12.74,"2025-12-06 15:02:00",2.796,4.186,252,418.3,1.518,12.15,1.393,39.74
"2025-12-06 15:30:00",3003,12.73,"2025-12-06 15:27:00",2.698,4.201,252,418.1,1.513,12.15,1.392,39.77
"2025-12-06 15:45:00",3004,12.76,"2025-12-06 15:30:50",2.598,4.212,252,418,1.521,12.16,1.392,39.79
"2025-12-06 16:00:00",3005,12.73,"2025-12-06 15:58:50",2.579,4.229,252.1,417.8,2.413,12.15,1.392,39.82
"2025-12-06 16:15:00",3006,12.69,"2025-12-06 16:11:00",2.595,4.239,252.2,417.8,1.487,12.12,1.393,39.83
"2025-12-06 16:30:00",3007,12.66,"2025-12-06 16:23:00",2.598,4.251,252.2,417.8,1.499,12.12,1.392,39.86
"2025-12-06 16:45:00",3008,12.68,"2025-12-06 16:44:50",2.52,4.263,252.3,417.7,1.524,12.12,1.393,39.88
"2025-12-06 17:00:00",3009,12.6,"2025-12-06 16:59:00",2.422,4.272,252.4,417.8,1.509,12.07,1.393,39.89
"2025-12-06 17:15:00",3010,12.57,"2025-12-06 17:08:30",2.247,"NAN","NAN","NAN","NAN","NAN",1.392,39.87
"2025-12-06 17:30:00",3011,12.54,"2025-12-06 17:29:00",2.002,"NAN","NAN","NAN","NAN","NAN",1.393,39.84
"2025-12-06 17:45:00",3012,12.53,"2025-12-06 17:39:00",1.749,"NAN","NAN","NAN","NAN","NAN",1.393,39.8
"2025-12-06 18:00:00",3013,12.5,"2025-12-06 17:53:00",1.481,"NAN","NAN","NAN","NAN","NAN",1.393,39.76
"2025-12-06 18:15:00",3014,12.5,"2025-12-06 18:13:00",1.192,4.175,252.6,419.5,1.507,11.87,1.393,39.71
"2025-12-06 18:30:00",3015,12.49,"2025-12-06 18:17:00",0.948,4.152,252.7,419.9,1.561,11.86,1.392,39.67
"2025-12-06 18:45:00",3016,12.48,"2025-12-06 18:44:50",0.724,4.129,252.7,420.2,1.551,11.84,1.393,39.63
"2025-12-06 19:00:00",3017,12.47,"2025-12-06 18:52:50",0.539,4.11,252.7,420.5,1.548,11.84,1.394,39.6
"2025-12-06 19:15:00",3018,12.46,"2025-12-06 19:09:00",0.397,4.097,252.7,420.7,1.543,11.83,1.394,39.57
"2025-12-06 19:30:00",3019,12.46,"2025-12-06 19:28:50",0.299,4.087,252.8,421,1.538,11.82,1.394,39.55
"2025-12-06 19:45:00",3020,12.45,"2025-12-06 19:38:40",0.193,4.074,252.9,421.2,1.533,11.81,1.393,39.53
"2025-12-06 20:00:00",3021,12.44,"2025-12-06 19:53:00",0.045,4.058,252.9,421.5,1.527,11.8,1.394,39.5
"2025-12-06 20:15:00",3022,12.44,"2025-12-06 20:05:00",-0.134,4.038,252.9,421.7,1.54,11.8,1.395,39.47
"2025-12-06 20:30:00",3023,12.43,"2025-12-06 20:26:40",-0.309,4.018,252.9,422,1.553,11.8,1.394,39.43
"2025-12-06 20:45:00",3024,12.43,"2025-12-06 20:31:00",-0.385,4.002,252.9,422.3,1.565,11.78,1.394,39.4
"2025-12-06 21:00:00",3025,12.42,"2025-12-06 20:57:00",-0.411,3.989,253,422.5,1.545,11.78,1.394,39.38
"2025-12-06 21:15:00",3026,12.41,"2025-12-06 21:15:00",-0.469,3.975,253,422.8,1.568,11.77,1.394,39.35
"2025-12-06 21:30:00",3027,12.41,"2025-12-06 21:23:00",-0.567,3.961,253.1,423.1,1.541,11.77,1.395,39.33
"2025-12-06 21:45:00",3028,12.41,"2025-12-06 21:30:50",-0.689,3.942,253.1,423.3,1.555,11.76,1.394,39.29
"2025-12-06 22:00:00",3029,12.4,"2025-12-06 21:46:50",-0.844,3.921,253,423.6,1.551,11.76,1.395,39.26
"2025-12-06 22:15:00",3030,12.39,"2025-12-06 22:02:50",-0.962,3.902,253,423.8,1.545,11.75,1.395,39.22
"2025-12-06 22:30:00",3031,12.39,"2025-12-06 22:22:50",-0.907,3.893,253.1,424.1,1.546,11.75,1.395,39.21
"2025-12-06 22:45:00",3032,12.38,"2025-12-06 22:30:50",-0.783,3.885,253.2,424.3,1.565,11.74,1.395,39.19
"2025-12-06 23:00:00",3033,12.38,"2025-12-06 22:53:00",-0.71,3.876,253.3,424.6,1.567,11.74,1.395,39.18
"2025-12-06 23:15:00",3034,12.37,"2025-12-06 23:02:10",-0.647,3.868,253.4,424.8,1.562,11.74,1.396,39.16
"2025-12-06 23:30:00",3035,12.37,"2025-12-06 23:27:00",-0.582,3.858,253.4,425.1,1.565,11.73,1.396,39.14
"2025-12-06 23:45:00",3036,12.37,"2025-12-06 23:32:50",-0.534,3.846,253.5,425.4,1.584,11.73,1.397,39.12
"2025-12-07 00:00:00",3037,12.36,"2025-12-06 23:47:00",-0.483,3.835,253.6,425.6,1.612,11.72,1.396,39.1
"2025-12-07 00:15:00",3038,12.36,"2025-12-07 00:13:00",-0.409,3.826,250.8,421.1,1.593,11.72,1.396,39.09
"2025-12-07 00:30:00",3039,12.35,"2025-12-07 00:21:00",-0.314,3.816,253.7,426.1,1.597,11.72,1.397,39.07
"2025-12-07 00:45:00",3040,12.34,"2025-12-07 00:45:00",-0.231,3.808,253.9,426.5,1.587,11.71,1.397,39.05
"2025-12-07 01:00:00",3041,12.34,"2025-12-07 00:47:00",-0.135,3.8,254,426.8,1.573,11.71,1.397,39.04
"2025-12-07 01:15:00",3042,12.34,"2025-12-07 01:03:00",-0.068,3.792,254.1,427,1.581,11.7,1.397,39.03
"2025-12-07 01:30:00",3043,12.33,"2025-12-07 01:27:00",-0.025,3.786,254.1,427.3,1.574,11.7,1.396,39.02
"2025-12-07 01:45:00",3044,12.33,"2025-12-07 01:43:00",0.037,3.78,254.2,427.5,1.575,11.69,1.397,39.01
"2025-12-07 02:00:00",3045,12.33,"2025-12-07 01:46:40",0.098,3.776,254.3,427.7,1.573,11.69,1.397,39
"2025-12-07 02:15:00",3046,12.32,"2025-12-07 02:02:10",0.176,3.774,254.4,427.9,1.571,11.68,1.397,39
"2025-12-07 02:30:00",3047,12.32,"2025-12-07 02:20:40",0.255,3.773,254.5,428,1.579,11.68,1.397,38.99
"2025-12-07 02:45:00",3048,12.31,"2025-12-07 02:45:00",0.331,3.775,254.6,428.2,1.613,11.67,1.398,39
"2025-12-07 03:00:00",3049,12.31,"2025-12-07 02:58:50",0.406,3.778,254.7,428.4,1.586,11.67,1.397,39
"2025-12-07 03:15:00",3050,12.31,"2025-12-07 03:00:50",0.489,3.782,254.8,428.5,1.573,11.67,1.398,39.01
"2025-12-07 03:30:00",3051,12.3,"2025-12-07 03:20:50",0.558,3.786,254.9,428.6,1.574,11.66,1.398,39.02
"2025-12-07 03:45:00",3052,12.3,"2025-12-07 03:30:50",0.619,3.791,255.1,428.7,1.573,11.66,1.398,39.03
"2025-12-07 04:00:00",3053,12.29,"2025-12-07 03:55:00",0.688,3.797,255.1,428.8,1.561,11.65,1.399,39.04
"2025-12-07 04:15:00",3054,12.28,"2025-12-07 04:02:10",0.749,3.804,255.3,428.9,1.542,11.65,1.4,39.05
"2025-12-07 04:30:00",3055,12.28,"2025-12-07 04:17:00",0.808,3.811,255.4,429,1.547,11.64,1.399,39.06
"2025-12-07 04:45:00",3056,12.27,"2025-12-07 04:41:00",0.859,3.818,255.5,429.1,1.547,11.64,1.399,39.08
"2025-12-07 05:00:00",3057,12.27,"2025-12-07 04:57:00",0.893,3.825,255.6,429.1,1.579,11.64,1.4,39.09
"2025-12-07 05:15:00",3058,12.26,"2025-12-07 05:13:00",0.925,3.832,255.7,429.2,1.623,11.63,1.399,39.1
"2025-12-07 05:30:00",3059,12.26,"2025-12-07 05:21:00",0.942,3.839,255.8,429.3,1.595,11.63,1.401,39.11
"2025-12-07 05:45:00",3060,12.26,"2025-12-07 05:34:20",0.955,3.846,255.9,429.3,1.591,11.62,1.401,39.12
"2025-12-07 06:00:00",3061,12.25,"2025-12-07 05:53:00",0.946,3.851,255.9,429.4,1.585,11.62,1.401,39.13
"2025-12-07 06:15:00",3062,12.25,"2025-12-07 06:01:00",0.946,3.857,256,429.4,1.605,11.61,1.401,39.14
"2025-12-07 06:30:00",3063,12.25,"2025-12-07 06:21:00",0.943,3.862,256.1,429.5,1.599,11.61,1.402,39.15
"2025-12-07 06:45:00",3064,12.24,"2025-12-07 06:32:50",0.928,3.868,256.2,429.6,1.629,11.6,1.402,39.16
"2025-12-07 07:00:00",3065,12.23,"2025-12-07 06:51:00",0.926,3.873,256.3,429.6,1.609,11.6,1.403,39.17
"2025-12-07 07:15:00",3066,12.23,"2025-12-07 07:05:00",0.921,3.876,256.3,429.7,1.603,11.59,1.403,39.18
"2025-12-07 07:30:00",3067,12.22,"2025-12-07 07:23:00",0.904,3.882,256.4,429.8,1.594,11.59,1.403,39.19
"2025-12-07 07:45:00",3068,12.22,"2025-12-07 07:39:00",0.889,3.886,256.5,429.8,1.587,11.58,1.404,39.2
"2025-12-07 08:00:00",3069,12.21,"2025-12-07 07:53:00",0.883,3.889,256.5,429.8,1.609,11.58,1.404,39.2
"2025-12-07 08:15:00",3070,12.22,"2025-12-07 08:00:50",0.883,3.893,256.6,429.9,1.613,11.58,1.405,39.21
"2025-12-07 08:30:00",3071,12.22,"2025-12-07 08:17:00",0.883,3.897,256.6,429.9,1.597,11.59,1.405,39.22
"2025-12-07 08:45:00",3072,12.23,"2025-12-07 08:30:50",0.887,3.902,256.6,429.8,1.619,11.6,1.405,39.23
"2025-12-07 09:00:00",3073,12.27,"2025-12-07 08:47:00",0.939,3.912,256.7,429.7,1.603,11.64,1.405,39.24
"2025-12-07 09:15:00",3074,12.28,"2025-12-07 09:00:30",1.033,3.925,256.7,429.6,1.603,11.66,1.405,39.27
"2025-12-07 09:30:00",3075,12.37,"2025-12-07 09:16:40",1.2,3.945,256.7,429.3,1.624,11.75,1.406,39.31
"2025-12-07 09:45:00",3076,12.43,"2025-12-07 09:30:20",1.46,3.971,256.7,429,1.632,11.8,1.406,39.35
"2025-12-07 10:00:00",3077,12.44,"2025-12-07 09:56:50",1.651,3.99,256.7,428.7,1.611,11.82,1.406,39.39
"2025-12-07 10:15:00",3078,12.44,"2025-12-07 10:08:50",1.79,4.012,256.6,428.3,1.61,11.81,1.406,39.43
"2025-12-07 10:30:00",3079,12.48,"2025-12-07 10:16:30",1.956,4.033,256.6,428,1.625,11.86,1.407,39.47
"2025-12-07 10:45:00",3080,12.6,"2025-12-07 10:30:10",2.393,4.074,256.7,427.6,1.625,12.07,1.407,39.55
"2025-12-07 11:00:00",3081,12.69,"2025-12-07 10:53:00",3.163,4.149,256.9,427,1.652,12.12,1.406,39.69
"2025-12-07 11:15:00",3082,12.69,"2025-12-07 11:02:30",3.748,4.228,257.2,426.4,1.63,12.12,1.407,39.82
"2025-12-07 11:30:00",3083,12.67,"2025-12-07 11:28:50",4.136,4.287,257.4,425.9,1.547,12.12,1.407,39.93
"2025-12-07 11:45:00",3084,12.69,"2025-12-07 11:30:10",4.472,4.328,257.5,425.6,1.596,12.13,1.407,40
"2025-12-07 12:00:00",3085,12.75,"2025-12-07 11:59:00",4.838,4.383,257.7,425.1,1.472,12.17,1.406,40.1
"2025-12-07 12:15:00",3086,12.75,"2025-12-07 12:00:40",5.156,4.438,257.9,424.6,1.486,12.15,1.406,40.2
"2025-12-07 12:30:00",3087,12.85,"2025-12-07 12:16:10",5.641,"NAN","NAN","NAN","NAN","NAN",1.407,40.32
